business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Facebook_Macro,Entertainment,469285,2024-01-23 04:37:00,4,Tuesday,1,Story,platform Facebook content Story category Entertainment sentiment Neutral tier Macro,874,9,0,3406,66,43825,English,True,False,0,False,False,False,False
Facebook_Macro,Health,239280,2024-01-24 04:46:00,4,Wednesday,1,Story,platform Facebook content Story category Health sentiment Neutral tier Macro,1801,19,0,2646,146,15128,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,367915,2024-01-24 09:26:00,9,Wednesday,1,Live,platform Facebook content Live category Gaming sentiment Neutral tier Macro,337,10,0,3969,175,5188,English,True,False,0,False,False,False,False
Instagram_Macro,Entertainment,164423,2024-01-24 10:27:00,10,Wednesday,1,Carousel,platform Instagram content Carousel category Entertainment sentiment Positive tier Macro,549,20,0,980,463,46112,English,True,False,0,False,False,False,False
YouTube_Micro,Education,39996,2024-01-24 16:32:00,16,Wednesday,1,Live,platform YouTube content Live category Education sentiment Positive tier Micro,448,27,0,18368,441,395961,English,False,False,0,False,False,False,False
Facebook_Macro,Sports,143074,2024-01-24 18:36:00,18,Wednesday,1,Post,platform Facebook content Post category Sports sentiment Positive tier Macro,1042,27,0,7706,42,7407,English,True,False,0,False,False,False,False
TikTok_Macro,Technology,344496,2024-01-24 21:27:00,21,Wednesday,1,Stitch,platform TikTok content Stitch category Technology sentiment Positive tier Macro,457,17,0,49227,86,379735,English,True,False,0,False,False,False,False
LinkedIn_Mid-tier,Food,57036,2024-01-25 14:29:00,14,Thursday,1,Document,platform LinkedIn content Document category Food sentiment Positive tier Mid-tier,1820,24,0,1699,140,19708,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,456679,2024-01-25 19:05:00,19,Thursday,1,Photo,platform Instagram content Photo category Gaming sentiment Negative tier Macro,1434,19,0,9387,466,43543,English,True,False,0,False,False,False,False
YouTube_Mid-tier,Travel,99624,2024-01-25 21:12:00,21,Thursday,1,Video,platform YouTube content Video category Travel sentiment Neutral tier Mid-tier,32,1,0,19119,832,707443,English,False,False,0,False,False,False,False
Facebook_Macro,Gaming,313836,2024-01-26 12:39:00,12,Friday,1,Live,platform Facebook content Live category Gaming sentiment Neutral tier Macro,120,17,0,4105,21,58944,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,162847,2024-01-26 15:06:00,15,Friday,1,Stitch,platform TikTok content Stitch category Entertainment sentiment Neutral tier Macro,16,14,0,28457,874,482007,English,False,False,0,False,False,False,False
YouTube_Macro,Health,413785,2024-01-26 15:57:00,15,Friday,1,Community Post,platform YouTube content Community Post category Health sentiment Positive tier Macro,564,28,0,11912,44,370992,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,351262,2024-01-26 16:52:00,16,Friday,1,Photo,platform Instagram content Photo category Technology sentiment Neutral tier Macro,177,1,0,4419,362,6368,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Gaming,66810,2024-01-26 23:46:00,23,Friday,1,Carousel,platform Instagram content Carousel category Gaming sentiment Neutral tier Mid-tier,699,19,0,5039,401,46894,English,True,False,0,False,False,False,False
Facebook_Micro,Lifestyle,10611,2024-01-27 02:22:00,2,Saturday,1,Story,platform Facebook content Story category Lifestyle sentiment Positive tier Micro,379,17,0,2704,316,26466,English,True,False,0,False,False,False,False
Instagram_Macro,Education,224881,2024-01-27 04:00:00,4,Saturday,1,Carousel,platform Instagram content Carousel category Education sentiment Neutral tier Macro,1626,24,0,7298,278,8550,English,True,False,0,False,False,False,False
Instagram_Macro,Food,418644,2024-01-27 04:50:00,4,Saturday,1,Story,platform Instagram content Story category Food sentiment Neutral tier Macro,312,22,0,7597,340,23442,English,True,False,0,False,False,False,False
LinkedIn_Micro,Lifestyle,28123,2024-01-27 06:10:00,6,Saturday,1,Post,platform LinkedIn content Post category Lifestyle sentiment Positive tier Micro,1132,7,0,1596,75,16202,English,True,False,0,False,False,False,False
Twitter_Macro,Travel,492341,2024-01-27 10:38:00,10,Saturday,1,Thread,platform Twitter content Thread category Travel sentiment Positive tier Macro,1198,25,0,132,190,39062,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Entertainment,75802,2024-01-27 12:33:00,12,Saturday,1,Thread,platform Twitter content Thread category Entertainment sentiment Positive tier Mid-tier,1965,11,0,4938,80,87624,English,True,False,0,False,False,False,False
TikTok_Macro,Lifestyle,208930,2024-01-27 14:33:00,14,Saturday,1,Video,platform TikTok content Video category Lifestyle sentiment Neutral tier Macro,259,26,0,21899,852,216540,English,True,False,0,False,False,False,False
YouTube_Macro,Technology,461106,2024-01-27 20:31:00,20,Saturday,1,Video,platform YouTube content Video category Technology sentiment Positive tier Macro,387,24,0,4055,392,714341,English,True,False,0,False,False,False,False
Twitter_Macro,Gaming,474433,2024-01-27 22:27:00,22,Saturday,1,Tweet,platform Twitter content Tweet category Gaming sentiment Negative tier Macro,1709,18,0,4209,6,55421,English,False,False,0,False,False,False,False
YouTube_Macro,Technology,404640,2024-01-27 23:11:00,23,Saturday,1,Live,platform YouTube content Live category Technology sentiment Negative tier Macro,235,10,0,19439,416,103552,English,False,False,0,False,False,False,False
Instagram_Macro,Travel,199357,2024-01-28 02:40:00,2,Sunday,1,Reel,platform Instagram content Reel category Travel sentiment Neutral tier Macro,555,23,0,5243,246,32559,English,True,False,0,False,False,False,False
Facebook_Micro,Food,25271,2024-01-28 05:12:00,5,Sunday,1,Post,platform Facebook content Post category Food sentiment Neutral tier Micro,1971,15,0,7415,241,69266,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,399546,2024-01-28 06:30:00,6,Sunday,1,Story,platform Instagram content Story category Lifestyle sentiment Negative tier Macro,1747,24,0,7180,59,45196,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,456017,2024-01-29 03:56:00,3,Monday,1,Post,platform Facebook content Post category Gaming sentiment Positive tier Macro,680,16,0,7237,175,10194,English,True,False,0,False,False,False,False
Twitter_Macro,Lifestyle,235928,2024-01-29 07:51:00,7,Monday,1,Poll,platform Twitter content Poll category Lifestyle sentiment Neutral tier Macro,290,10,0,2589,122,35253,English,True,False,0,False,False,False,False
Instagram_Macro,Business,286216,2024-01-29 10:59:00,10,Monday,1,Story,platform Instagram content Story category Business sentiment Positive tier Macro,1440,22,0,9569,107,42216,English,True,False,0,False,False,False,False
TikTok_Macro,Gaming,479906,2024-01-29 12:03:00,12,Monday,1,Video,platform TikTok content Video category Gaming sentiment Positive tier Macro,598,18,0,47487,1549,159641,English,True,False,0,False,False,False,False
Twitter_Macro,Travel,404521,2024-01-29 17:37:00,17,Monday,1,Tweet,platform Twitter content Tweet category Travel sentiment Neutral tier Macro,1413,8,0,2301,74,30622,English,True,False,0,False,False,False,False
YouTube_Macro,Travel,431364,2024-01-29 18:02:00,18,Monday,1,Short,platform YouTube content Short category Travel sentiment Positive tier Macro,202,15,0,13117,628,295203,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,197652,2024-01-30 01:20:00,1,Tuesday,1,Carousel,platform Instagram content Carousel category Lifestyle sentiment Neutral tier Macro,827,19,0,8458,200,3773,English,False,False,0,False,False,False,False
LinkedIn_Macro,Fitness,225511,2024-01-30 02:02:00,2,Tuesday,1,Document,platform LinkedIn content Document category Fitness sentiment Positive tier Macro,1157,25,0,933,23,25316,English,True,False,0,False,False,False,False
TikTok_Macro,Lifestyle,216608,2024-01-30 02:29:00,2,Tuesday,1,Duet,platform TikTok content Duet category Lifestyle sentiment Positive tier Macro,505,16,0,27941,1035,372278,English,True,False,0,False,False,False,False
Facebook_Micro,Lifestyle,46036,2024-01-30 05:59:00,5,Tuesday,1,Post,platform Facebook content Post category Lifestyle sentiment Positive tier Micro,1976,4,0,2076,216,53218,English,True,False,0,False,False,False,False
Twitter_Micro,Sports,42382,2024-01-30 08:50:00,8,Tuesday,1,Poll,platform Twitter content Poll category Sports sentiment Positive tier Micro,197,0,0,427,134,42573,English,False,False,0,False,False,False,False
Instagram_Macro,Fitness,171219,2024-01-30 12:21:00,12,Tuesday,1,Reel,platform Instagram content Reel category Fitness sentiment Negative tier Macro,524,10,0,3768,498,39951,English,True,False,0,False,False,False,False
Twitter_Macro,Lifestyle,448750,2024-01-30 15:32:00,15,Tuesday,1,Poll,platform Twitter content Poll category Lifestyle sentiment Neutral tier Macro,1986,11,0,1831,147,17551,English,True,False,0,False,False,False,False
TikTok_Macro,Fitness,134117,2024-01-30 15:54:00,15,Tuesday,1,Stitch,platform TikTok content Stitch category Fitness sentiment Neutral tier Macro,146,1,0,17512,1627,489469,English,True,False,0,False,False,False,False
Twitter_Macro,Gaming,258757,2024-01-30 15:57:00,15,Tuesday,1,Poll,platform Twitter content Poll category Gaming sentiment Positive tier Macro,1364,21,0,2067,150,29794,English,True,False,0,False,False,False,False
Instagram_Micro,Sports,13508,2024-01-30 20:38:00,20,Tuesday,1,Reel,platform Instagram content Reel category Sports sentiment Neutral tier Micro,518,16,0,8616,380,18276,English,True,False,0,False,False,False,False
TikTok_Micro,Fitness,15540,2024-01-30 23:39:00,23,Tuesday,1,Duet,platform TikTok content Duet category Fitness sentiment Neutral tier Micro,507,0,0,42835,1976,442991,English,True,False,0,False,False,False,False
Facebook_Macro,Fashion,141298,2024-01-31 02:30:00,2,Wednesday,1,Video,platform Facebook content Video category Fashion sentiment Neutral tier Macro,338,9,0,1475,16,60885,English,True,False,0,False,False,False,False
LinkedIn_Macro,Lifestyle,185414,2024-01-31 03:47:00,3,Wednesday,1,Post,platform LinkedIn content Post category Lifestyle sentiment Negative tier Macro,457,27,0,1360,39,21326,English,True,False,0,False,False,False,False
YouTube_Macro,Travel,122225,2024-01-31 14:09:00,14,Wednesday,1,Short,platform YouTube content Short category Travel sentiment Neutral tier Macro,34,3,0,7502,370,302746,English,True,False,0,False,False,False,False
TikTok_Micro,Sports,19618,2024-02-01 07:12:00,7,Thursday,2,Duet,platform TikTok content Duet category Sports sentiment Neutral tier Micro,359,8,0,14790,205,15956,English,False,False,0,False,False,False,False
Instagram_Macro,Sports,451007,2024-02-01 07:18:00,7,Thursday,2,Reel,platform Instagram content Reel category Sports sentiment Positive tier Macro,97,20,0,2029,205,18802,English,True,False,0,False,False,False,False
TikTok_Macro,Gaming,493280,2024-02-01 07:23:00,7,Thursday,2,Duet,platform TikTok content Duet category Gaming sentiment Positive tier Macro,211,29,0,42071,1407,33273,English,True,False,0,False,False,False,False
Twitter_Micro,Gaming,29355,2024-02-01 13:41:00,13,Thursday,2,Poll,platform Twitter content Poll category Gaming sentiment Neutral tier Micro,59,29,0,2589,238,18507,English,True,False,0,False,False,False,False
Twitter_Macro,Fashion,309994,2024-02-02 03:21:00,3,Friday,2,Retweet,platform Twitter content Retweet category Fashion sentiment Neutral tier Macro,286,24,0,565,271,49809,English,True,False,0,False,False,False,False
TikTok_Macro,Education,373219,2024-02-02 06:06:00,6,Friday,2,Duet,platform TikTok content Duet category Education sentiment Positive tier Macro,435,15,0,15555,1740,279823,English,True,False,0,False,False,False,False
Instagram_Macro,Education,122702,2024-02-02 10:04:00,10,Friday,2,Photo,platform Instagram content Photo category Education sentiment Positive tier Macro,1354,21,0,6091,235,8937,English,True,False,0,False,False,False,False
LinkedIn_Macro,Sports,197811,2024-02-02 10:25:00,10,Friday,2,Article,platform LinkedIn content Article category Sports sentiment Neutral tier Macro,1208,20,0,1681,142,29763,English,True,False,0,False,False,False,False
Instagram_Macro,Travel,375834,2024-02-02 18:41:00,18,Friday,2,Reel,platform Instagram content Reel category Travel sentiment Positive tier Macro,100,28,0,6826,292,9417,English,True,False,0,False,False,False,False
Twitter_Macro,Entertainment,132708,2024-02-02 22:36:00,22,Friday,2,Retweet,platform Twitter content Retweet category Entertainment sentiment Neutral tier Macro,690,28,0,4013,14,46221,English,True,False,0,False,False,False,False
Instagram_Nano,Food,9032,2024-02-03 07:17:00,7,Saturday,2,Photo,platform Instagram content Photo category Food sentiment Positive tier Nano,671,11,0,8994,182,30994,English,True,False,0,False,False,False,False
Facebook_Micro,Business,31008,2024-02-03 08:14:00,8,Saturday,2,Live,platform Facebook content Live category Business sentiment Negative tier Micro,393,9,0,7153,28,45513,English,True,False,0,False,False,False,False
Twitter_Macro,Education,473835,2024-02-03 10:05:00,10,Saturday,2,Retweet,platform Twitter content Retweet category Education sentiment Positive tier Macro,634,26,0,1095,113,62850,English,True,False,0,False,False,False,False
TikTok_Macro,Business,181666,2024-02-03 14:16:00,14,Saturday,2,Video,platform TikTok content Video category Business sentiment Neutral tier Macro,339,17,0,13019,1420,497812,English,True,False,0,False,False,False,False
YouTube_Macro,Lifestyle,455183,2024-02-03 21:36:00,21,Saturday,2,Community Post,platform YouTube content Community Post category Lifestyle sentiment Positive tier Macro,1309,28,0,16356,856,270951,English,True,False,0,False,False,False,False
Instagram_Macro,Health,329817,2024-02-04 01:36:00,1,Sunday,2,Carousel,platform Instagram content Carousel category Health sentiment Negative tier Macro,471,13,0,1362,333,22391,English,True,False,0,False,False,False,False
Instagram_Macro,Health,435804,2024-02-04 06:29:00,6,Sunday,2,Carousel,platform Instagram content Carousel category Health sentiment Positive tier Macro,1696,24,0,7333,154,49641,English,True,False,0,False,False,False,False
TikTok_Macro,Health,235097,2024-02-04 08:55:00,8,Sunday,2,Video,platform TikTok content Video category Health sentiment Positive tier Macro,165,23,0,932,1932,146257,English,False,False,0,False,False,False,False
LinkedIn_Mid-tier,Gaming,83175,2024-02-04 09:01:00,9,Sunday,2,Poll,platform LinkedIn content Poll category Gaming sentiment Negative tier Mid-tier,1586,26,0,256,105,18926,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,140736,2024-02-04 14:38:00,14,Sunday,2,Photo,platform Instagram content Photo category Gaming sentiment Neutral tier Macro,1323,25,0,5955,25,29431,English,True,False,0,False,False,False,False
Twitter_Macro,Education,182152,2024-02-05 02:07:00,2,Monday,2,Thread,platform Twitter content Thread category Education sentiment Positive tier Macro,590,23,0,3485,259,47116,English,False,False,0,False,False,False,False
Twitter_Macro,Gaming,183747,2024-02-05 09:38:00,9,Monday,2,Thread,platform Twitter content Thread category Gaming sentiment Positive tier Macro,527,8,0,2504,180,49601,English,True,False,0,False,False,False,False
