antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_len,consequent_len,consequent_item,count,antecedent_count,confidence_lower_bound,antecedents_str,consequent_str,min_support,min_confidence,min_lift,max_antecedent_len
"frozenset({'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.07042253521126761,0.3380281690140845,0.056338028169014086,0.7999999999999999,2.3666666666666667,0.0325332275342194,3.3098591549295766,0.6212121212121212,3,1,avg_view_rate,4,5,0.37552826411853885,"{hashtag=cake, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.07042253521126761,0.3380281690140845,0.056338028169014086,0.7999999999999999,2.3666666666666667,0.0325332275342194,3.3098591549295766,0.6212121212121212,3,1,avg_view_rate,4,5,0.37552826411853885,"{hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.07042253521126761,0.3380281690140845,0.056338028169014086,0.7999999999999999,2.3666666666666667,0.0325332275342194,3.3098591549295766,0.6212121212121212,2,1,avg_view_rate,4,5,0.37552826411853885,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.07042253521126761,0.3380281690140845,0.056338028169014086,0.7999999999999999,2.3666666666666667,0.0325332275342194,3.3098591549295766,0.6212121212121212,3,1,avg_view_rate,4,5,0.37552826411853885,"{hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.07042253521126761,0.3380281690140845,0.056338028169014086,0.7999999999999999,2.3666666666666667,0.0325332275342194,3.3098591549295766,0.6212121212121212,2,1,avg_view_rate,4,5,0.37552826411853885,"{hashtag=coffee, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.07042253521126761,0.3380281690140845,0.056338028169014086,0.7999999999999999,2.3666666666666667,0.0325332275342194,3.3098591549295766,0.6212121212121212,3,1,avg_view_rate,4,5,0.37552826411853885,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=قهوة', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.07042253521126761,0.3380281690140845,0.056338028169014086,0.7999999999999999,2.3666666666666667,0.0325332275342194,3.3098591549295766,0.6212121212121212,3,1,avg_view_rate,4,5,0.37552826411853885,"{hashtag=coffee, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=قهوة', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=cake, hashtag=vanilla, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=coffee', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=cake, hashtag=coffee, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=cake, hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=cake, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=فانيلا', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=cake, hashtag=vanilla, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا', 'hashtag=today_and_everyday', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=cake, hashtag=today_and_everyday, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=cake, hashtag=فانيلا, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=desserts}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=desserts, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=كيك', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=desserts, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=قهوة', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=desserts, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=today_and_everyday', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=today_and_everyday, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=كيك', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=قهوة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=cake', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=cake, hashtag=desserts, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=today_and_everyday', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=today_and_everyday, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=كيك', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=vanilla, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=today_and_everyday', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=كيك', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=desserts, hashtag=اليوم_وكل_يوم, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=قهوة', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=vanilla, hashtag=قهوة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=فانيلا, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=قهوة', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=vanilla, hashtag=فانيلا, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=today_and_everyday, hashtag=فانيلا, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=coffee', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=vanilla, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=coffee', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=vanilla, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=فانيلا', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=فانيلا, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=الصباح'}),frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,1,1,avg_view_rate,2,2,0.3423719528896193,{hashtag=الصباح},{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=الصباح', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=today_and_everyday, hashtag=الصباح}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=الصباح', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=الصباح, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=الصباح'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=الصباح}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=الصباح', 'hashtag=today_and_everyday', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=today_and_everyday, hashtag=الصباح, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=الصباح'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=الصباح}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=قهوة', 'hashtag=الصباح'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=الصباح, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=morning'}),frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,1,1,avg_view_rate,2,2,0.3423719528896193,{hashtag=morning},{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=morning', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=morning, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=morning', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=morning, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=morning'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=morning}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=الصباح', 'hashtag=morning'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,2,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=morning, hashtag=الصباح}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=morning', 'hashtag=today_and_everyday', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=morning, hashtag=today_and_everyday, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=morning', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=morning, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=الصباح', 'hashtag=morning', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=morning, hashtag=today_and_everyday, hashtag=الصباح}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=morning', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=coffee, hashtag=morning, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=الصباح', 'hashtag=morning', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.028169014084507043,1.0,2.9583333333333335,0.01864709383058917,inf,0.6811594202898551,3,1,avg_view_rate,2,2,0.3423719528896193,"{hashtag=morning, hashtag=الصباح, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
